time_s,temperature_K,voltage_V,current_A,resistance_ohm,source_file,sample_current_mA_nominal,series_resistor,direction,field_condition,timestamp
168.1892759799957,80.00225000000003,9.02325248e-06,0.240819856,3.746888911020692e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
167.63978099823,80.21467100000004,9.30643776e-06,0.240819056,3.864493912807299e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
167.1571838855743,80.37179000000003,1.06742112e-05,0.240810496,4.432618750970057e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
167.0161149501801,80.63634900000002,1.09642752e-05,0.24081376,4.553010259878837e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
166.1914479732513,80.87227000000001,1.23814904e-05,0.240824704,5.1412874984785617e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
165.7771699428558,81.07082100000002,1.34123368e-05,0.240826064,5.569304491892539e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
165.2242169380188,81.28209000000001,1.28403784e-05,0.240823024,5.3318732514545616e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
164.7428209781647,81.48224300000001,1.3624296e-05,0.240823088,5.6573877999604426e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
164.2597589492798,81.69232000000002,1.44314288e-05,0.240826128,5.9924680597779656e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
163.7771458625793,81.90892100000002,1.52761136e-05,0.240816816,6.343458008347723e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
163.2938539981842,82.13577800000002,1.56002848e-05,0.240815056,6.478118544215939e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
162.8108689785004,82.35734100000002,1.58972288e-05,0.240814576,6.601439607210488e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
162.4038069248199,82.56693000000001,1.66693968e-05,0.2408172,6.922012547276523e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
161.8457670211792,82.80790100000002,1.65293792e-05,0.240815888,6.863907251833815e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
161.5162718296051,82.96354500000004,1.63551136e-05,0.240815088,6.791565153093729e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
160.8795609474182,83.17608300000003,1.73062736e-05,0.2408252,7.186238649443663e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
160.3966138362885,83.35736600000001,1.69411152e-05,0.240821648,7.034714420690286e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
159.9145128726959,83.54730200000003,1.61222304e-05,0.240820464,6.694709466218785e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
159.4312949180603,83.72698300000002,1.66692528e-05,0.24081696,6.9219596493536e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
158.9480698108673,83.89554900000002,1.74831216e-05,0.240811648,7.260081372808013e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
158.46515583992,84.08897200000001,1.76032192e-05,0.240813056,7.309910638732146e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
158.0766408443451,84.31148300000004,2.1787224e-05,0.240803568,9.047716435829556e-05,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
157.499214887619,84.46798600000002,3.85653664e-05,0.240801104,0.0001601544418168,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
157.1890690326691,84.67983100000004,5.8179808e-05,0.240811504,0.0002415989561694,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
156.5350139141083,84.86689600000003,0.00013974224,0.24080232,0.000580319325827,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
156.0505619049072,85.03710300000003,0.000234102672,0.24080864,0.0009721522948678,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
155.5685880184174,85.20480900000001,0.00034555696,0.240806416,0.0014349989744459,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
155.0846548080444,85.39331000000001,0.000459237568,0.240795776,0.001907166212085,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
154.7038488388062,85.51781500000001,0.000562989376,0.240799136,0.0023380041363603,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
154.1187298297882,85.68765000000002,0.00066010304,0.24079552,0.0027413426960767,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
153.676894903183,85.83041000000003,0.000742709696,0.240794,0.0030844194456672,240ma_100ohm_cool_2026.05.17T08.54.56.xlsx,240.0,100ohm,cool,no_magnet,2026.05.17T08.54.56
